,Marque,Model,Marque_Model,Prix,Mise_en_circulation,Puissance_fiscale,Kilometrage,Carburant,Boite_Vitesse,Gouvernorat
289,Fiat,FIORINO,Fiat FIORINO,29000,2019,5,60000,Diesel,Manuelle,tunis
290,Fiat,FIORINO,Fiat FIORINO,23000,2017,5,170000,Diesel,Manuelle,tunis
291,Fiat,GrandePunto1.2,Fiat GrandePunto1.2,22000,2008,5,120000,Essence,Manuelle,tunis
292,Fiat,Siena1.6,Fiat Siena1.6,20500,2005,5,115000,Essence,Manuelle,tunis
293,Fiat,GrandePunto1,Fiat GrandePunto1,22000,2009,5,125000,Essence,Manuelle,tunis
294,Fiat,Uno5,Fiat Uno5,9000,2005,5,150000,Essence,Manuelle,tunis
295,Fiat,Punto,Fiat Punto,17000,2009,5,165000,Essence,Manuelle,tunis
296,Fiat,500,Fiat 500,41500,2019,5,71000,Essence,Automatique,tunis
297,Fiat,DobloGasoil,Fiat DobloGasoil,33000,2008,5,85000,Diesel,Manuelle,tunis
298,Fiat,PandaEssence,Fiat PandaEssence,28000,2017,5,100000,Essence,Manuelle,tunis
299,Fiat,5001.2,Fiat 5001.2,33000,2015,5,120000,Essence,Manuelle,tunis
300,Fiat,GrandePunto,Fiat GrandePunto,21000,2009,5,1000,Essence,Manuelle,tunis
301,Fiat,GrandePunto,Fiat GrandePunto,18000,2008,5,129841,Essence,Manuelle,tunis
302,Fiat,Doblo,Fiat Doblo,35000,2017,5,200000,Diesel,Manuelle,tunis
303,Fiat,500L,Fiat 500L,39000,2015,5,128000,Essence,Manuelle,tunis
304,Fiat,Siena,Fiat Siena,15500,2006,5,197600,Essence,Manuelle,tunis
305,Fiat,Doblo,Fiat Doblo,18000,2014,5,220520,Diesel,Manuelle,tunis
306,Fiat,FIORINO,Fiat FIORINO,28500,2019,5,110000,Diesel,Manuelle,tunis
307,Fiat,Punto,Fiat Punto,19000,2008,5,300000,Essence,Manuelle,tunis
308,Fiat,GrandePunto,Fiat GrandePunto,20000,2012,5,190000,Essence,Manuelle,tunis
309,Fiat,Doblo,Fiat Doblo,41000,2020,5,70000,Diesel,Automatique,tunis
310,Fiat,GrandePunto,Fiat GrandePunto,22000,2012,5,150000,Essence,Manuelle,tunis
311,Fiat,Doblo,Fiat Doblo,32000,2017,5,120000,Diesel,Manuelle,tunis
312,Fiat,Doblo,Fiat Doblo,33000,2008,5,85000,Diesel,Manuelle,tunis
313,Fiat,Doblo,Fiat Doblo,18500,2015,5,185000,Diesel,Manuelle,tunis
314,Fiat,GrandePunto,Fiat GrandePunto,17500,2010,5,22000,Essence,Manuelle,tunis
315,Fiat,GrandePunto,Fiat GrandePunto,17500,2010,5,215000,Essence,Manuelle,tunis
316,Fiat,Punto,Fiat Punto,19500,2012,5,170000,Essence,Manuelle,tunis
317,Fiat,Doblo,Fiat Doblo,20000,2017,5,256000,Diesel,Manuelle,tunis
318,Fiat,GrandePunto,Fiat GrandePunto,22000,2011,5,210000,Essence,Manuelle,tunis
319,Fiat,GrandePunto,Fiat GrandePunto,15500,2009,5,160000,Essence,Manuelle,tunis
320,Peugeot,208,Peugeot 208,32500,2015,5,86000,Essence,Manuelle,tunis
321,Peugeot,301,Peugeot 301,20500,2013,5,96000,Essence,Manuelle,tunis
322,Peugeot,301,Peugeot 301,24000,2014,5,148000,Essence,Manuelle,tunis
323,Peugeot,301,Peugeot 301,24000,2013,5,154000,Essence,Manuelle,tunis
324,Peugeot,208,Peugeot 208,31500,2013,5,79000,Essence,Manuelle,tunis
325,Peugeot,208,Peugeot 208,34000,2013,5,78000,Essence,Manuelle,tunis
326,Peugeot,308,Peugeot 308,39000,2015,5,69000,Essence,Manuelle,tunis
327,Peugeot,207,Peugeot 207,22000,2012,5,100000,Essence,Manuelle,tunis
328,Peugeot,208,Peugeot 208,30500,2015,5,134000,Essence,Manuelle,tunis
329,Peugeot,208,Peugeot 208,26000,2014,5,140000,Essence,Manuelle,tunis
330,Peugeot,206+,Peugeot 206+,22500,2009,5,154000,Essence,Manuelle,tunis
331,Peugeot,Partner,Peugeot Partner,36000,2009,5,136000,Essence,Manuelle,tunis
332,Peugeot,208,Peugeot 208,32000,2016,5,150000,Essence,Manuelle,tunis
333,Peugeot,208,Peugeot 208,35000,2018,5,72000,Essence,Manuelle,tunis
334,Peugeot,BIPPER,Peugeot BIPPER,18500,2014,5,174000,Diesel,Manuelle,tunis
335,Peugeot,206+,Peugeot 206+,20000,2010,5,169000,Essence,Manuelle,tunis
336,Peugeot,2008,Peugeot 2008,48000,2016,5,60000,Essence,Manuelle,tunis
337,Peugeot,Partner,Peugeot Partner,31500,2016,5,189400,Diesel,Manuelle,tunis
338,Peugeot,208,Peugeot 208,34800,2015,5,72000,Essence,Manuelle,tunis
339,Peugeot,301,Peugeot 301,29500,2018,5,104000,Essence,Manuelle,tunis
340,Peugeot,308,Peugeot 308,58000,2016,5,82000,Diesel,Manuelle,tunis
341,Peugeot,2008,Peugeot 2008,52000,2017,5,77000,Essence,Manuelle,tunis
342,Peugeot,208,Peugeot 208,58000,2021,5,12000,Essence,Manuelle,tunis
343,Peugeot,208,Peugeot 208,36000,2016,5,65000,Essence,Manuelle,tunis
344,Peugeot,2008,Peugeot 2008,37000,2014,5,115000,Essence,Manuelle,tunis
345,Peugeot,208,Peugeot 208,37500,2017,5,79000,Essence,Manuelle,tunis
346,Peugeot,2008,Peugeot 2008,48000,2016,5,80000,Essence,Manuelle,tunis
347,Peugeot,208,Peugeot 208,31500,2016,5,104088,Essence,Manuelle,tunis
348,Peugeot,Partner,Peugeot Partner,36000,2009,5,136000,Essence,Manuelle,tunis
349,Peugeot,2008,Peugeot 2008,48000,2016,5,60000,Essence,Manuelle,tunis
350,Peugeot,208,Peugeot 208,34000,2017,5,98000,Essence,Manuelle,tunis
351,Peugeot,3008,Peugeot 3008,34000,2010,5,229000,Essence,Manuelle,tunis
352,Peugeot,208,Peugeot 208,36000,2016,5,63000,Essence,Manuelle,tunis
353,Peugeot,Expert,Peugeot Expert,34000,2017,5,86000,Diesel,Manuelle,tunis
354,Peugeot,208,Peugeot 208,28000,2016,5,88000,Essence,Manuelle,tunis
355,Peugeot,208,Peugeot 208,40000,2018,5,32000,Essence,Manuelle,tunis
356,Peugeot,208,Peugeot 208,31500,2013,5,79000,Essence,Manuelle,tunis
357,Peugeot,208,Peugeot 208,38000,2017,5,28000,Essence,Manuelle,tunis
358,Peugeot,2008,Peugeot 2008,52000,2016,5,80000,Diesel,Manuelle,tunis
359,Peugeot,BIPPER,Peugeot BIPPER,30000,2014,5,148000,Essence,Manuelle,tunis
360,Peugeot,2008,Peugeot 2008,47000,2016,5,62500,Essence,Manuelle,tunis
361,Peugeot,208,Peugeot 208,42000,2018,5,24000,Diesel,Manuelle,tunis
362,Peugeot,208,Peugeot 208,58000,2021,5,12000,Essence,Manuelle,tunis
363,Peugeot,206+,Peugeot 206+,22500,2009,5,154000,Essence,Manuelle,tunis
364,Peugeot,301,Peugeot 301,29500,2018,5,104000,Essence,Manuelle,tunis
365,Peugeot,208,Peugeot 208,34800,2015,5,72000,Essence,Manuelle,tunis
366,Peugeot,2008Essence,Peugeot 2008Essence,37000,2014,5,115000,Essence,Manuelle,tunis
367,Peugeot,2081.2LAllure,Peugeot 2081.2LAllure,37500,2017,5,79000,Essence,Manuelle,tunis
368,Peugeot,208,Peugeot 208,26000,2014,5,140000,Essence,Manuelle,tunis
369,Peugeot,2081.2puretech,Peugeot 2081.2puretech,31500,2016,5,104088,Essence,Manuelle,tunis
370,Peugeot,BIPPER,Peugeot BIPPER,18500,2014,5,174000,Diesel,Manuelle,tunis
371,Peugeot,206+1.2,Peugeot 206+1.2,20000,2010,5,169000,Essence,Manuelle,tunis
372,Peugeot,Partner,Peugeot Partner,35500,2017,5,31300,Diesel,Manuelle,tunis
373,Peugeot,308PhaseIISW1.6BlueHDi,Peugeot 308PhaseIISW1.6BlueHDi,58000,2016,5,82000,Diesel,Manuelle,tunis
374,Peugeot,208Puetech,Peugeot 208Puetech,36000,2016,5,65000,Essence,Manuelle,tunis
375,Peugeot,208Purtech,Peugeot 208Purtech,35000,2018,5,72000,Essence,Manuelle,tunis
376,Peugeot,2008PUISSANCE(CH.DIN)100,Peugeot 2008PUISSANCE(CH.DIN)100,48000,2016,5,80000,Essence,Manuelle,tunis
377,Peugeot,2008Puretech/SUV/Blancnacré,Peugeot 2008Puretech/SUV/Blancnacré,52000,2017,5,77000,Essence,Manuelle,tunis
378,Peugeot,208parfaite,Peugeot 208parfaite,32000,2016,5,150000,Essence,Manuelle,tunis
379,Peugeot,PartnerDiesel,Peugeot PartnerDiesel,31500,2016,5,189400,Diesel,Manuelle,tunis
380,Peugeot,Partner5places,Peugeot Partner5places,36000,2009,5,136000,Essence,Manuelle,tunis
381,Peugeot,2008,Peugeot 2008,48000,2016,5,60000,Essence,Manuelle,tunis
382,Peugeot,208,Peugeot 208,27500,2015,5,74000,Essence,Manuelle,tunis
383,Peugeot,307,Peugeot 307,19999,2005,5,240000,Diesel,Manuelle,tunis
384,Peugeot,208,Peugeot 208,33500,2018,5,103000,Essence,Manuelle,tunis
385,Peugeot,2008,Peugeot 2008,39500,2014,5,133870,Essence,Manuelle,tunis
386,Peugeot,2008,Peugeot 2008,55000,2018,5,89000,Essence,Manuelle,tunis
387,Peugeot,Partner,Peugeot Partner,32700,2009,5,136000,Essence,Manuelle,tunis
388,Peugeot,208,Peugeot 208,33000,2018,5,64400,Essence,Manuelle,tunis
389,Peugeot,208,Peugeot 208,29000,2018,5,72000,Essence,Manuelle,tunis
390,Peugeot,301,Peugeot 301,27000,2018,5,129000,Essence,Manuelle,tunis
391,Peugeot,208,Peugeot 208,26000,2015,5,140000,Essence,Manuelle,tunis
392,Peugeot,301,Peugeot 301,25000,2017,5,111772,Essence,Manuelle,tunis
393,Peugeot,208,Peugeot 208,26900,2014,5,140000,Essence,Manuelle,tunis
394,Peugeot,207,Peugeot 207,24800,2011,5,150000,Essence,Manuelle,tunis
395,Peugeot,206,Peugeot 206,12500,1999,5,111222,Essence,Manuelle,tunis
396,Peugeot,301,Peugeot 301,24000,2014,5,88000,Essence,Automatique,tunis
397,Peugeot,208,Peugeot 208,28900,2017,5,34600,Essence,Manuelle,tunis
398,Opel,Corsa,Opel Corsa,24500,2011,5,146400,Essence,Manuelle,tunis
399,Dacia,Sandero,Dacia Sandero,33900,2016,5,150000,Essence,Manuelle,tunis
400,Citroen,DS3,Citroen DS3,42200,2017,5,57000,Essence,Manuelle,tunis
401,Opel,Astra,Opel Astra,18900,2004,5,220000,Essence,Manuelle,tunis
402,Kia,RIO,Kia RIO,53000,2020,5,14400,Essence,Manuelle,tunis
403,Opel,Corsa,Opel Corsa,26500,2015,5,95700,Essence,Manuelle,tunis
404,Toyota,Yaris,Toyota Yaris,32000,2015,5,109000,Essence,Manuelle,tunis
405,Nissan,Micra,Nissan Micra,25200,2014,5,149000,Essence,Manuelle,tunis
406,Citroen,DS3,Citroen DS3,40000,2014,5,50000,Essence,Manuelle,tunis
407,MGMotors,3,MGMotors 3,31400,2017,5,55000,Essence,Manuelle,tunis
408,Citroen,DS3,Citroen DS3,34000,2014,5,50000,Essence,Manuelle,tunis
409,Ford,Focus,Ford Focus,44000,2016,5,86000,Essence,Manuelle,tunis
410,Seat,Leon,Seat Leon,49900,2015,5,96000,Essence,Manuelle,tunis
411,Wallyscar,Iris,Wallyscar Iris,45000,2019,5,8800,Essence,Manuelle,tunis
412,Kia,Picanto,Kia Picanto,34000,2016,5,48000,Essence,Manuelle,tunis
413,Toyota,Yaris,Toyota Yaris,36000,2013,5,92000,Essence,Manuelle,tunis
414,Nissan,Micra,Nissan Micra,22500,2013,5,183000,Essence,Manuelle,tunis
415,Opel,Corsa,Opel Corsa,32000,2017,5,10000,Essence,Manuelle,tunis
416,Citroen,C4,Citroen C4,53000,2016,5,66000,Essence,Manuelle,tunis
417,Hyundai,I10,Hyundai I10,32000,2015,5,66000,Essence,Manuelle,tunis
418,Hyundai,Grandi10,Hyundai Grandi10,29500,2015,5,88000,Essence,Manuelle,tunis
419,Opel,Astra,Opel Astra,24500,2009,5,200000,Essence,Manuelle,tunis
420,Buick,Babolilin,Buick Babolilin,43500,2017,5,18000,Essence,Manuelle,tunis
421,Opel,Astra,Opel Astra,18000,2006,5,220000,Essence,Manuelle,tunis
422,Opel,Corsa,Opel Corsa,27000,2014,5,81000,Essence,Manuelle,tunis
423,Toyota,Yaris,Toyota Yaris,35000,2015,5,27000,Essence,Manuelle,tunis
424,Citroen,DS3,Citroen DS3,43850,2015,5,28850,Essence,Manuelle,tunis
425,Hyundai,Grandi10,Hyundai Grandi10,30000,2014,5,33000,Essence,Manuelle,tunis
426,Ford,Figo,Ford Figo,18000,2013,5,108000,Essence,Manuelle,tunis
427,Seat,Ibiza,Seat Ibiza,30000,2015,5,35000,Essence,Manuelle,tunis
428,Opel,Corsa,Opel Corsa,23500,2014,5,99000,Essence,Manuelle,tunis
429,Opel,Corsa,Opel Corsa,40000,2017,5,5000,Essence,Manuelle,tunis
430,Mini,One,Mini One,34000,2010,5,92000,Essence,Manuelle,tunis
431,Kia,RIO,Kia RIO,33000,2015,5,50000,Essence,Manuelle,tunis
432,Seat,Leon,Seat Leon,42000,2014,5,46000,Essence,Manuelle,tunis
433,Citroen,Berlingo,Citroen Berlingo,21000,2012,5,105000,Essence,Manuelle,tunis
434,Chevrolet,Aveo,Chevrolet Aveo,23000,2013,5,44000,Essence,Manuelle,tunis
435,Opel,Astra,Opel Astra,18700,2009,5,213000,Essence,Manuelle,tunis
436,Ford,Escort,Ford Escort,8000,1994,5,250000,Essence,Manuelle,tunis
437,Honda,civic,Honda civic,26900,2008,5,150000,Essence,Manuelle,tunis
438,Citroen,C4,Citroen C4,22000,2008,5,170000,Essence,Manuelle,tunis
439,Citroen,C4,Citroen C4,16500,2008,5,135000,Essence,Manuelle,tunis
440,Citroen,CElysée,Citroen CElysée,26000,2014,5,36500,Essence,Manuelle,tunis
441,Citroen,C4,Citroen C4,42500,2015,5,18000,Essence,Manuelle,tunis
442,Citroen,DS3,Citroen DS3,35000,2013,5,55000,Essence,Manuelle,tunis
443,Seat,Leon,Seat Leon,35000,2014,5,45000,Essence,Manuelle,tunis
444,Opel,Kadett,Opel Kadett,8900,1991,5,300000,Diesel,Manuelle,tunis
445,Audi,A3Sportback,Audi A3Sportback,37500,2010,5,259000,Diesel,Manuelle,tunis
446,Audi,A3Sportback,Audi A3Sportback,48000,2011,5,168000,Diesel,Manuelle,tunis
447,Audi,A3,Audi A3,37000,2010,5,165000,Diesel,Manuelle,tunis
448,MERCEDES-BENZ,ClasseA,MERCEDES-BENZ ClasseA,60000,2014,5,129000,Diesel,Manuelle,tunis
449,Audi,A3Sportback,Audi A3Sportback,60000,2015,5,123000,Essence,Automatique,tunis
450,Kia,Picanto,Kia Picanto,28000,2014,5,175000,Essence,Automatique,tunis
451,Suzuki,Baleno,Suzuki Baleno,46800,2017,5,40600,Essence,Automatique,tunis
452,Seat,Ibiza,Seat Ibiza,27000,2013,5,125000,Essence,Automatique,tunis
453,Suzuki,Baleno,Suzuki Baleno,48000,2017,5,30000,Essence,Automatique,tunis
454,Opel,Corsa,Opel Corsa,12800,2002,5,226000,Essence,Automatique,tunis
455,Suzuki,Swift,Suzuki Swift,33700,2019,5,62000,Essence,Manuelle,tunis
456,Citroen,BERLINGOMULTISPACE,Citroen BERLINGOMULTISPACE,49000,2016,5,140000,Diesel,Manuelle,tunis
457,Chevrolet,Sonic,Chevrolet Sonic,33000,2015,5,70000,Essence,Manuelle,tunis
458,Hyundai,Grandi10,Hyundai Grandi10,36000,2018,5,55000,Essence,Manuelle,tunis
459,Hyundai,Grandi10,Hyundai Grandi10,36000,2018,5,75000,Essence,Manuelle,tunis
460,Citroen,DS3,Citroen DS3,32500,2014,5,180000,Essence,Manuelle,tunis
461,Suzuki,Baleno,Suzuki Baleno,46000,2017,5,69000,Essence,Automatique,tunis
462,Citroen,C3,Citroen C3,26400,2011,5,160000,Essence,Manuelle,tunis
463,Citroen,C-ELYSÉE,Citroen C-ELYSÉE,29000,2018,5,60000,Essence,Manuelle,tunis
464,Toyota,YARISSEDAN,Toyota YARISSEDAN,36000,2015,5,185000,Essence,Manuelle,tunis
465,Wallyscar,Iris,Wallyscar Iris,37500,2018,5,38000,Essence,Manuelle,tunis
466,Citroen,C4,Citroen C4,34500,2016,5,80000,Essence,Manuelle,tunis
467,Citroen,C-ELYSÉE,Citroen C-ELYSÉE,23000,2016,5,170000,Essence,Manuelle,tunis
468,Citroen,DS3,Citroen DS3,27500,2011,5,124500,Essence,Manuelle,tunis
469,MAHINDRA,KUV100,MAHINDRA KUV100,34500,2020,5,28000,Essence,Manuelle,tunis
470,Dacia,Duster,Dacia Duster,33000,2012,5,280000,Diesel,Manuelle,tunis
471,Kia,Picanto,Kia Picanto,39000,2018,5,61000,Essence,Automatique,tunis
472,Seat,Leon,Seat Leon,58000,2015,5,112000,Essence,Automatique,tunis
473,Toyota,YARISSEDAN,Toyota YARISSEDAN,35000,2018,5,128000,Essence,Manuelle,tunis
474,Citroen,DS3,Citroen DS3,33500,2014,5,93500,Essence,Manuelle,tunis
475,Dacia,Dokker,Dacia Dokker,29500,2014,5,263000,Diesel,Manuelle,tunis
476,Audi,A3,Audi A3,64000,2016,5,148000,Essence,Manuelle,tunis
477,Hyundai,Grandi10,Hyundai Grandi10,39500,2020,5,23600,Essence,Manuelle,tunis
478,DS,3,DS 3,32500,2014,5,140000,Essence,Manuelle,tunis
479,Citroen,C-ELYSÉE,Citroen C-ELYSÉE,24000,2014,5,133000,Essence,Manuelle,tunis
480,Mini,5PORTES,Mini 5PORTES,83500,2016,5,64500,Essence,Automatique,tunis
481,Mazda,2,Mazda 2,29500,2014,5,106000,Essence,Manuelle,tunis
482,ALFA,ROMEOMITO,ALFA ROMEOMITO,42000,2016,5,85000,Essence,Manuelle,tunis
483,Citroen,C4,Citroen C4,44000,2013,5,70000,Diesel,Manuelle,tunis
484,Kia,Picanto,Kia Picanto,30000,2014,5,80000,Essence,Automatique,tunis
485,Citroen,BERLINGOUTILITAIRE,Citroen BERLINGOUTILITAIRE,40000,2019,5,110300,Diesel,Manuelle,tunis
486,Hyundai,GRANDI10SEDAN,Hyundai GRANDI10SEDAN,33990,2015,5,78000,Essence,Manuelle,tunis
487,Toyota,Yaris,Toyota Yaris,25000,2013,5,185000,Essence,Manuelle,tunis
488,Opel,Astra,Opel Astra,25000,2009,5,155000,Essence,Manuelle,tunis
489,Kia,RIO5P,Kia RIO5P,49000,2018,5,55000,Essence,Manuelle,tunis
490,Citroen,C4CACTUS,Citroen C4CACTUS,35000,2015,5,139000,Essence,Manuelle,tunis
491,ALFA,ROMEOMITO,ALFA ROMEOMITO,27000,2010,5,163000,Essence,Manuelle,tunis
492,Citroen,C3,Citroen C3,22000,2011,5,150000,Essence,Manuelle,tunis
493,Mini,COUPÉ,Mini COUPÉ,34000,2009,5,100000,Essence,Manuelle,tunis
494,Chevrolet,Aveo,Chevrolet Aveo,22500,2014,5,198000,Essence,Manuelle,tunis
495,Seat,Leon,Seat Leon,41000,2013,5,115000,Essence,Manuelle,tunis
496,Citroen,C3,Citroen C3,52500,2020,5,15800,Essence,Manuelle,tunis
497,Dacia,Sandero,Dacia Sandero,29500,2016,5,156000,Essence,Manuelle,tunis
498,Chevrolet,SONIC4P,Chevrolet SONIC4P,26000,2017,5,112000,Essence,Manuelle,tunis
499,Kia,RIO5P,Kia RIO5P,41000,2017,5,52000,Essence,Manuelle,tunis
500,Audi,A3,Audi A3,62000,2015,5,67000,Essence,Manuelle,tunis
501,Seat,Leon,Seat Leon,46000,2014,5,133000,Essence,Manuelle,tunis
502,Kia,RIOBERLINE,Kia RIOBERLINE,38000,2015,5,91000,Essence,Manuelle,tunis
503,Hyundai,GRANDI10SEDAN,Hyundai GRANDI10SEDAN,30000,2017,5,140000,Essence,Manuelle,tunis
504,Nissan,Micra,Nissan Micra,26000,2016,5,102000,Essence,Manuelle,tunis
505,Toyota,Yaris,Toyota Yaris,25000,2013,5,180000,Essence,Manuelle,tunis
506,Citroen,C3,Citroen C3,26000,2012,5,127000,Essence,Manuelle,tunis
507,Opel,Astra,Opel Astra,25000,2009,5,155000,Essence,Manuelle,tunis
508,Seat,Ibiza,Seat Ibiza,26000,2014,5,160000,Essence,Manuelle,tunis
509,Suzuki,Swift,Suzuki Swift,33000,2017,5,82000,Essence,Manuelle,tunis
510,Seat,Ibiza,Seat Ibiza,28000,2012,5,100000,Essence,Manuelle,tunis
511,Kia,Picanto,Kia Picanto,30000,2014,5,80000,Essence,Automatique,tunis
512,Citroen,Berlingo,Citroen Berlingo,40000,2019,5,110300,Diesel,Manuelle,tunis
513,Hyundai,I10,Hyundai I10,32000,2018,5,71000,Essence,Manuelle,tunis
514,Seat,Ibiza,Seat Ibiza,28000,2012,5,140000,Diesel,Manuelle,tunis
515,Hyundai,I10,Hyundai I10,36500,2019,5,63220,Essence,Automatique,tunis
516,Dacia,Sandero,Dacia Sandero,29500,2016,5,156000,Essence,Manuelle,tunis
517,Citroen,C2,Citroen C2,15800,2007,5,269000,Essence,Manuelle,tunis
518,Chevrolet,Aveo,Chevrolet Aveo,26000,2017,5,112000,Essence,Manuelle,tunis
519,Dacia,Sandero,Dacia Sandero,21000,2009,5,270000,Essence,Manuelle,tunis
520,Citroen,Berlingo,Citroen Berlingo,31000,2016,5,140000,Diesel,Manuelle,tunis
521,Citroen,C3,Citroen C3,16500,2019,5,51000,Essence,Manuelle,tunis
522,Opel,Astra,Opel Astra,26000,2010,5,120000,Diesel,Manuelle,tunis
523,Toyota,Yaris,Toyota Yaris,33000,2015,5,145000,Essence,Manuelle,tunis
524,Audi,A3,Audi A3,60000,2015,5,123000,Essence,Automatique,tunis
525,CHERY,QQ,CHERY QQ,21500,2017,5,57000,Essence,Manuelle,tunis
526,Citroen,C-elysee,Citroen C-elysee,24000,2013,5,290000,Essence,Manuelle,tunis
527,Citroen,C-elysee,Citroen C-elysee,24000,2013,5,285000,Essence,Manuelle,tunis
528,Chevrolet,Aveo,Chevrolet Aveo,13500,2007,5,20800,Essence,Manuelle,tunis
529,Kia,RIO,Kia RIO,39900,2017,5,92000,Diesel,Manuelle,tunis
530,Audi,A3,Audi A3,62000,2014,5,80000,Essence,Manuelle,tunis
531,Hyundai,I20,Hyundai I20,37000,2019,5,103000,Essence,Manuelle,tunis
532,Hyundai,I10,Hyundai I10,34500,2017,5,92000,Essence,Automatique,tunis
533,Citroen,C-elysee,Citroen C-elysee,27000,2016,5,150000,Essence,Manuelle,tunis
534,Hyundai,I10,Hyundai I10,31200,2015,5,91000,Essence,Manuelle,tunis
535,Citroen,C4,Citroen C4,41980,2015,5,129000,Essence,Manuelle,tunis
536,Hyundai,I10,Hyundai I10,27000,2014,5,175000,Essence,Manuelle,tunis
537,Opel,Kadett,Opel Kadett,8900,1991,5,300000,Diesel,Manuelle,tunis
538,Hyundai,I10,Hyundai I10,31800,2015,5,91000,Essence,Manuelle,tunis
539,Kia,Picanto,Kia Picanto,28000,2014,5,175000,Essence,Automatique,tunis
540,Toyota,Yaris,Toyota Yaris,36000,2014,5,128000,Essence,Manuelle,tunis
541,Hyundai,I10,Hyundai I10,31300,2015,5,53000,Diesel,Manuelle,tunis
542,Citroen,C3,Citroen C3,29000,2014,5,126000,Essence,Manuelle,tunis
543,Dacia,Logan,Dacia Logan,33000,2016,5,80000,Essence,Manuelle,tunis
544,Chevrolet,Aveo,Chevrolet Aveo,17500,2010,5,237000,Essence,Manuelle,tunis
545,Citroen,C4,Citroen C4,43500,2015,5,61000,Essence,Manuelle,tunis
546,Hyundai,I10,Hyundai I10,29500,2014,5,124000,Essence,Manuelle,tunis
547,Citroen,Zx,Citroen Zx,8000,1993,5,100000,Essence,Manuelle,tunis
548,Opel,Astra,Opel Astra,18000,2006,5,218000,Diesel,Manuelle,tunis
549,Mazda,Mazda2,Mazda Mazda2,28000,2014,5,155000,Essence,Manuelle,tunis
550,Kia,RIO,Kia RIO,33000,2014,5,128426,Essence,Manuelle,tunis
551,Citroen,Nemo,Citroen Nemo,28000,2018,5,120000,Diesel,Manuelle,tunis
552,AlfaRomeo,Mito,AlfaRomeo Mito,35000,2014,5,68000,Essence,Manuelle,tunis
553,Kia,RIO,Kia RIO,33000,2015,5,160000,Essence,Manuelle,tunis
554,Hyundai,I10,Hyundai I10,26000,2016,5,85000,Essence,Manuelle,tunis
555,Citroen,DS3,Citroen DS3,34000,2014,5,50000,Diesel,Manuelle,tunis
556,Hyundai,I10,Hyundai I10,30000,2014,5,140000,Essence,Manuelle,tunis
557,Citroen,C3,Citroen C3,47500,2019,5,20000,Essence,Manuelle,tunis
558,Kia,RIO,Kia RIO,36800,2016,5,120000,Essence,Manuelle,tunis
559,Chevrolet,Aveo,Chevrolet Aveo,22500,2017,5,112000,Diesel,Manuelle,tunis
560,Toyota,Yaris,Toyota Yaris,32000,2015,5,109000,Essence,Manuelle,tunis
561,Kia,RIO,Kia RIO,41000,2017,5,86332,Essence,Manuelle,tunis
562,Seat,Leon,Seat Leon,46000,2015,5,151000,Essence,Manuelle,tunis
563,Toyota,Yaris,Toyota Yaris,37000,2015,5,155000,Essence,Manuelle,tunis
564,Chevrolet,Aveo,Chevrolet Aveo,24000,2015,5,130000,Essence,Manuelle,tunis
565,Nissan,Micra,Nissan Micra,25200,2014,5,149000,Essence,Manuelle,tunis
566,Hyundai,I20,Hyundai I20,45000,2019,5,16000,Essence,Manuelle,tunis
567,Mini,Mini,Mini Mini,29800,2010,5,149000,Essence,Manuelle,tunis
568,Citroen,Berlingo,Citroen Berlingo,29500,2016,5,200000,Essence,Manuelle,tunis
569,Dacia,Logan,Dacia Logan,35000,2015,5,100000,Diesel,Manuelle,tunis
570,Toyota,Yaris,Toyota Yaris,36000,2016,5,89600,Diesel,Manuelle,tunis
571,Chevrolet,Aveo,Chevrolet Aveo,16000,2008,5,270000,Essence,Manuelle,tunis
572,Seat,Ibiza,Seat Ibiza,26000,2014,5,192000,Diesel,Manuelle,tunis
573,Kia,RIO,Kia RIO,40500,2015,5,81604,Diesel,Manuelle,tunis
574,Opel,Combo,Opel Combo,14500,2007,5,283000,Diesel,Manuelle,tunis
575,Toyota,YARISSEDAN,Toyota YARISSEDAN,35000,2018,5,128000,Essence,Manuelle,tunis
576,Seat,Leon1.2TSI105cv,Seat Leon1.2TSI105cv,41000,2013,5,115000,Essence,Manuelle,tunis
577,Kia,Rio5p1.2,Kia Rio5p1.2,49000,2018,5,55000,Essence,Manuelle,tunis
578,Citroen,BERLINGOUTILITAIRE,Citroen BERLINGOUTILITAIRE,40000,2019,5,110300,Diesel,Manuelle,tunis
579,Dacia,Duster,Dacia Duster,33000,2012,5,280000,Diesel,Manuelle,tunis
580,Hyundai,GRANDI10SEDAN,Hyundai GRANDI10SEDAN,33990,2015,5,78000,Essence,Manuelle,tunis
581,Ford,Fiesta5chevaux,Ford Fiesta5chevaux,24500,2012,5,201650,Essence,Manuelle,tunis
582,Citroen,C-Elysée,Citroen C-Elysée,23000,2016,5,170000,Essence,Manuelle,tunis
583,Ford,Fiesta1.2l,Ford Fiesta1.2l,31000,2017,5,85000,Essence,Manuelle,tunis
584,Citroen,C3,Citroen C3,22000,2011,5,150000,Essence,Manuelle,tunis
585,Seat,LeonFinition:Style/1.2LTSI,Seat LeonFinition:Style/1.2LTSI,46000,2014,5,133000,Essence,Manuelle,tunis
586,Hyundai,i201.2,Hyundai i201.2,45000,2020,5,47000,Essence,Manuelle,tunis
587,Nissan,Micra,Nissan Micra,26000,2016,5,102000,Essence,Manuelle,tunis
